"platform","brand","keyword_matched","text","created_at","date","author","like_count","repost_count","post_uri"
"Bluesky","galaxy note","galaxy note","noteを更新しました：「Samsung Galaxy Watch Ultra 実機貸与レビュー もはやスマートウォッチの完成形はApple Watchだけじゃない！」 -  https://t.co/nMfFB0aJuT","2025-10-31T15:51:16.259Z","2025-10-31 15:51:16.259000+00:00","showya.bsky.social","0","0","at://did:plc:4ntf3yfduqt7bc2catsl37sd/app.bsky.feed.post/3m4itezq5d32q"
"Bluesky","galaxy note","galaxy note","Bí Quyết Sở Hữu Ngay Chiếc Điện Thoại Đỉnh Cao Nhất Của Samsung – Galaxy Note 10 Plus Bí Quyết Sở Hữu Ngay Chiếc Điện Thoại Đỉnh Cao Nhất Của Samsung - Galaxy Note 10 Plus Khám Phá Siêu Phẩm Công Nghệ Đáng Sở Hữu Nhất Năm 2023 Bạn đang tìm kiếm một thiết bị di động không chỉ đáp ứng mọi nhu cầu…","2025-10-31T17:14:06Z","2025-10-31 17:14:06+00:00","queenvn.bsky.social","0","0","at://did:plc:olk6mhrifauaodxiquffevdd/app.bsky.feed.post/3m4ixz7aq5v2r"
"Bluesky","galaxy note","galaxy note","The year is 2048, a starship from a distant galaxy passes Earth. The AI piloting the ship keeps the crew in cryo, and adds a note to the ships logs for review: PLANET 5733768 ONCE INHABITED NOW DEVOID OF ADVANCED LIFEFORMS. EVIDENCE OF NUCLEAR TECHNOLOGY. NOT GALAXY FARING. NO FURTHER CONTACT NEEDED","2025-11-01T05:04:11.239Z","2025-11-01 05:04:11.239000+00:00","a--j.bsky.social","0","0","at://did:plc:4wiwytvdhctlwpersrirudjw/app.bsky.feed.post/3m4k7ouoenk2l"
"Bluesky","galaxy note","galaxy note","Anker USB C 3-Port Charger: ⚡️ Charge 3 devices fast! The compact Anker USB C 3-Port Charger is at its lowest price ever. #Anker #Charger #TechAccessory amzn.to/4nuS1sF","2025-11-01T17:13:28.348Z","2025-11-01 17:13:28.348000+00:00","yasukegene.bsky.social","0","0","at://did:plc:v52rh6g53oq4hhoylj6jtznh/app.bsky.feed.post/3m4ligwpefs23"
"Bluesky","galaxy note","galaxy note","New year Sales Electronic Non-Bluetooth Universal Stylus Pen| High-Precisio… Product Description 1 Non Compatible 2 Compatible 1. (Does not support) Not compatible for Microsoft, Amazon Fire, Kindle, Chromebook, EMR screens or devices with the MPP/USI protocol on the screen. including Samsung…","2025-11-02T02:44:35Z","2025-11-02 02:44:35+00:00","bhulekhup.bsky.social","0","0","at://did:plc:qkj6rzqlkyicthgrcf6db7qj/app.bsky.feed.post/3m4mie7vj252x"
"Bluesky","galaxy note","galaxy note","Samsung Galaxy Note 10 Plus: Kiệt Tác Công Nghệ Dành Cho Người Dẫn Đầu Samsung Galaxy Note 10 Plus: Kiệt Tác Công Nghệ Dành Cho Người Dẫn Đầu Khám phá siêu phẩm đỉnh cao Samsung Galaxy Note 10 Plus - thiết bị hoàn hảo cho những người tiên phong và sáng tạo. Với thiết kế sang trọng cùng hiệu năng…","2025-11-02T07:38:23Z","2025-11-02 07:38:23+00:00","queenvn.bsky.social","0","0","at://did:plc:olk6mhrifauaodxiquffevdd/app.bsky.feed.post/3m4myrlap272m"
"Bluesky","galaxy note","galaxy note","Samsung Galaxy Note 8 (6GB RAM) – Bản Nâng Cấp Toàn Diện Cho Người Dẫn Đầu Samsung Galaxy Note 8 (6GB RAM) - Bản Nâng Cấp Toàn Diện Cho Người Dẫn Đầu Trong thế giới công nghệ không ngừng biến đổi, việc sở hữu một thiết bị thông minh vượt trội không còn là lựa chọn, mà đã trở thành yêu cầu tất yếu.…","2025-11-02T13:17:45Z","2025-11-02 13:17:45+00:00","queenvn.bsky.social","0","0","at://did:plc:olk6mhrifauaodxiquffevdd/app.bsky.feed.post/3m4nlqf7chu2p"
"Bluesky","galaxy note","galaxy note","This is the one I use. No depth of field but it’s so simple and you can get some great photos with minimal effort 😁 www.shopapexel.com/collections/...","2025-11-02T18:06:32.260Z","2025-11-02 18:06:32.260000+00:00","stevieparsons.bsky.social","0","0","at://did:plc:strg76sdetuvla63d5mkmmdi/app.bsky.feed.post/3m4o3uqlgh227"
"Bluesky","galaxy note","galaxy note","Thank you---I just use my phone (Samsung Galaxy Note 23). I am certainly no professional and am very lucky that my subjects are so photogenic!","2025-11-02T23:36:22.725Z","2025-11-02 23:36:22.725000+00:00","archerandoscar.bsky.social","1","0","at://did:plc:7g5bu4vlbw2zr4qrxciit3us/app.bsky.feed.post/3m4oockahh22e"
"Bluesky","galaxy note","galaxy note","Tuyệt Tác Màn Hình – Sáng Tạo Không Giới Hạn Cùng Samsung Galaxy Note 20 Ultra Tuyệt Tác Màn Hình - Sáng Tạo Không Giới Hạn Cùng Samsung Galaxy Note 20 Ultra Khám Phá Siêu Phẩm Công Nghệ Đỉnh Cao Dành Cho Giới Sáng Tạo Trong thế giới công nghệ đầy cạnh tranh, Samsung Galaxy Note 20 Ultra xuất hiện…","2025-11-03T03:03:56Z","2025-11-03 03:03:56+00:00","queenvn.bsky.social","0","0","at://did:plc:olk6mhrifauaodxiquffevdd/app.bsky.feed.post/3m4ozvqspax2x"
"Bluesky","galaxy note","galaxy note","your gyal dropped their oyster card saturday and they said you had a nicholsons bar sausage roll in their pocket and then watched tiktoks on their galaxy note 7 now they're going home","2025-11-03T06:46:25.65492100Z","2025-11-03 06:46:25.654921+00:00","conarbot.bsky.social","0","0","at://did:plc:vfdfajk2pk3qg4dxp37w6tm7/app.bsky.feed.post/3m4pgdn4rct2o"
"Bluesky","galaxy note","galaxy note","Great share It's really important that people reach out to each other, even across the political spectrum to discuss the issues  On a wider note, a book I read years ago Anam Cara describes the meeting of two people as the meeting between two Universes.  Think about how special that is.","2025-11-03T09:36:52.548Z","2025-11-03 09:36:52.548000+00:00","donwynne6.bsky.social","0","0","at://did:plc:qrc6pbi6oca3zna5opgq7skh/app.bsky.feed.post/3m4ppucxgh22b"
"Bluesky","galaxy note","galaxy note","After 3 years I fixed my Samsung Galaxy Note 20 ultra 😊 hello android 👋🏾","2025-11-03T14:03:06.498Z","2025-11-03 14:03:06.498000+00:00","reezaysa.bsky.social","0","0","at://did:plc:o57otl4q677bqbjp4wjizqex/app.bsky.feed.post/3m4q6qevoyk2q"
"Bluesky","galaxy note","galaxy note","Feed: ""No Depression: Roots Music and Culture Journalism"" By: Hilary Saunders on Friday, October 31, 2025","2025-11-03T20:32:52.365853+00:00","2025-11-03 20:32:52.365853+00:00","longtail-news.bsky.social","1","0","at://did:plc:o6ggjvnj4ze3mnrpnv5oravg/app.bsky.feed.post/3m4qujdweep2s"
"Bluesky","galaxy note","galaxy note","William Prince grew up on a remote First Nations reservation in Canada. Over the past two decades, the musician has taken on the world.  Head to the link below to read Hilary Saunders' spotlight profile on Prince:","2025-11-03T21:30:08.529Z","2025-11-03 21:30:08.529000+00:00","nodepression.bsky.social","2","0","at://did:plc:xnulj7u4q5jp64xi33j7nohg/app.bsky.feed.post/3m4qxpsfgsa2d"
"Bluesky","galaxy note","galaxy note","Listen to the sound of a distant galaxy cluster! Using data from Hubble’s image of RXC J0142.9+4438, scientists transformed light from galaxies into sound. Each star and galaxy produces a note, higher ones create higher pitches, while lower ones sound deeper.","2025-11-04T02:00:56.790Z","2025-11-04 02:00:56.790000+00:00","pauleric70.bsky.social","15","7","at://did:plc:xuemqxr2ddetamkekhpst3wg/app.bsky.feed.post/3m4rgtxwozk2r"
"Bluesky","galaxy note","galaxy note","@esm@wetdry.world Wonder if it's possible to use it as a drawing tablet on a budget when paired with a Sonar Pen (or another disc stylus). I have a Sonar Pen, and although it's not the best with phones compared to a Galaxy Note, drawing is actually fairly decent when I used it on a larger screen […]","2025-11-04T08:58:45.165Z","2025-11-04 08:58:45.165000+00:00","radmin.limepeeps.perchinup.top.ap.brid.gy","0","0","at://did:plc:zfnr7z743mhdmnljqgmytllw/app.bsky.feed.post/3m4s67qdhc2e2"
"Bluesky","galaxy note","galaxy note","Samsung's Early Black Friday Sale Features Big Savings on Monitors, TVs, Appliances, and More","2025-11-04T15:32:05Z","2025-11-04 15:32:05+00:00","macrumors.bsky.social","8","1","at://did:plc:ritv6l6udmzeuwbit4omuq4x/app.bsky.feed.post/3m4su6g5ouy2o"
"Bluesky","galaxy note","galaxy note","Hi new galaxy note","2025-11-04T16:12:01.115Z","2025-11-04 16:12:01.115000+00:00","ezgames69.bsky.social","1","0","at://did:plc:vmmqg6bkzqforhtjjkoukkno/app.bsky.feed.post/3m4swfso7vs2p"
"Bluesky","galaxy note","galaxy note","hi galaxy note","2025-11-04T18:44:55.207Z","2025-11-04 18:44:55.207000+00:00","furry-hater.bsky.social","2","0","at://did:plc:6cmhsudhfdknx7qgyjzhcz3c/app.bsky.feed.post/3m4t6x7rc4s2u"
"Bluesky","galaxy note","galaxy note","Leaker shows us how Galaxy S26 Ultra will look next to S25 Ultra and iPhone 17 Pro Max Venerated leaker Ice Universe has posted side-by-side images of screen protectors for the Galaxy S25 Ultra and Galaxy S26 Ultra, calling attention to the updated design of Samsung's next flagship. Galaxy S26…","2025-11-05T03:29:36Z","2025-11-05 03:29:36+00:00","toolcome.bsky.social","0","0","at://did:plc:sdmas34o5b3cnzyrvzvqafrf/app.bsky.feed.post/3m4u4bimarr2t"
"Bluesky","galaxy note","galaxy note","Do you like stories that are rich in female characters, sisterhood, complicated men, big villians with galaxy domination in mind and space opera vibes. mybook.to/TheWomenEngi... The Women engines is the first book in the AEVIS rising series. #dystopian #scififantasy #spaceoperabooks #scifibook","2025-11-05T08:39:26.265Z","2025-11-05 08:39:26.265000+00:00","shadowkraftbooks.bsky.social","0","0","at://did:plc:w77zpgbzbzf6qn2ckwzn3o7b/app.bsky.feed.post/3m4unlhappc23"
"Bluesky","galaxy note","galaxy note","side note: i like the parts in the galaxy games where the skybox looks like an enclosed space instead of outer space. makes them feel like sunshine secret courses","2025-11-06T05:52:23.330Z","2025-11-06 05:52:23.330000+00:00","nematodeneedles.bsky.social","3","0","at://did:plc:zgbp4lqr2goalm25k4zbvujq/app.bsky.feed.post/3m4wupo4ct22x"
"Bluesky","galaxy note","galaxy note","Snagging an old galaxy note might be the strat for you!","2025-11-06T07:33:00.360Z","2025-11-06 07:33:00.360000+00:00","thatsoravens.bsky.social","1","0","at://did:plc:drvnedndrj25djng5alo5rt6/app.bsky.feed.post/3m4x2dlhbes2d"
"Bluesky","galaxy note","galaxy note","Bí Quyết Sở Hữu Ngay Samsung Galaxy Note 20 5G – Trải Nghiệm Đỉnh Cao Công Nghệ Chưa Từng Có! Bí Quyết Sở Hữu Ngay Samsung Galaxy Note 20 5G - Trải Nghiệm Đỉnh Cao Công Nghệ Chưa Từng Có! Trong thế giới công nghệ không ngừng chuyển mình, chiếc điện thoại Samsung Galaxy Note 20 5G đã xuất hiện như…","2025-11-07T01:18:33Z","2025-11-07 01:18:33+00:00","queenvn.bsky.social","0","0","at://did:plc:olk6mhrifauaodxiquffevdd/app.bsky.feed.post/3m4yvuxqfvf2r"
"Bluesky","galaxy note","galaxy note","Samsung Galaxy Note 20 Ultra: Đỉnh Cao Sáng Tạo Dành Cho Người Dẫn Đầu Samsung Galaxy Note 20 Ultra: Đỉnh Cao Sáng Tạo Dành Cho Người Dẫn Đầu Khám phá siêu phẩm công nghệ đích thực - Samsung Galaxy Note 20 Ultra, thiết bị không chỉ vượt trội về hiệu năng mà còn hoàn hảo cho phong cách sống hiện…","2025-11-07T02:43:14Z","2025-11-07 02:43:14+00:00","queenvn.bsky.social","0","0","at://did:plc:olk6mhrifauaodxiquffevdd/app.bsky.feed.post/3m4z2mfhdo522"
"Bluesky","galaxy note","galaxy note","So sánh Samsung Galaxy A17 5G và Xiaomi Redmi Note 14 5G: Đâu là 'vua' phân khúc giá rẻ? ... Tần số hỗ trợ Redmi Note 14 5G ... Số sim đẹp. © 2018 Công ty TNHH Nhà nước Một thành viên Thương mại và ... So sánh Samsung Galaxy A17 5G và Xiaomi Redmi Note 14 5G: Đâu là 'vua' phân khúc giá rẻ? Đăng ký…","2025-11-07T15:56:59Z","2025-11-07 15:56:59+00:00","raisewill8488.bsky.social","0","0","at://did:plc:nbpuoxjqisx6dfs7hvr3jlrz/app.bsky.feed.post/3m52gxpzk3t2e"
"Bluesky","galaxy note","galaxy note","Don't you remember the exploding Samsung Galaxy Note 7 recall in 2016?","2025-11-07T17:53:58.747Z","2025-11-07 17:53:58.747000+00:00","sauldk.bsky.social","0","0","at://did:plc:e46kxyyr2k6o3ssgqxjx4kvn/app.bsky.feed.post/3m52nivbrvs2p"
"Bluesky","galaxy note","galaxy note","I’ll be making different fonts of the same quote from the above post. More #postagestamp #art from ages ago to show off.","2025-11-08T00:34:29.658Z","2025-11-08 00:34:29.658000+00:00","cjoat.blacksky.app","4","4","at://did:plc:6jyors3bodxcckiuvspk43fp/app.bsky.feed.post/3m53dv3lfqs2e"
"Bluesky","galaxy note","galaxy note","Greetings Legends! This weeks Friday Feature is ""just a note"" on the ends and outs on utilizing an in-game feature to help make your journey through the galaxy a bit more organized. swglegends.com/forums/showt... #SWGLegends #StarWarsGalaxies","2025-11-08T01:07:55.632Z","2025-11-08 01:07:55.632000+00:00","swglegends.bsky.social","2","0","at://did:plc:eoeats6qib6gz2fjbcqwqrrl/app.bsky.feed.post/3m53fqtyx2222"
"Bluesky","galaxy note","galaxy note","Silica gel Phone Case For Samsung Galaxy S25 S24 Ultra S23 S22 S21 S20 Ultra FE Plus Note 10 20 Lite Airplane Route Desian Cover","2025-11-08T14:33:36.845Z","2025-11-08 14:33:36.845000+00:00","gizopedia.bsky.social","0","0","at://did:plc:fcx5ybmclfiv7ibrrulohbkg/app.bsky.feed.post/3m54srjvd752p"
"Bluesky","galaxy note","galaxy note","Or a Samsung Galaxy Note 7","2025-11-08T19:46:24.504Z","2025-11-08 19:46:24.504000+00:00","al-mullen.bsky.social","2","0","at://did:plc:5tczygcqwkm5izmvnchdmb3q/app.bsky.feed.post/3m55eatyoas2r"
"Bluesky","galaxy note","galaxy note","NGC 891 - The Silver Sliver Galaxy or Outer Limits Galaxy is located 30 Mly away in the constellation Andromeda Note the dark dust streak cutting through the middle of the edge on galaxy 30 minutes total exposure Need to spend a whole night imaging this beast #Nature #Astronomy #AstroPhotography","2025-11-08T22:33:29.977Z","2025-11-08 22:33:29.977000+00:00","ceas10.bsky.social","5","0","at://did:plc:jb44dzyjxewvzvuk53ap6tfe/app.bsky.feed.post/3m55nln2bus22"
"Bluesky","galaxy note","galaxy note","Bí Quyết Sở Hữu Ngay Chiếc Điện Thoại Đỉnh Cao Nhất 2024 – Samsung Galaxy Note 20 Ultra Bí Quyết Sở Hữu Ngay Chiếc Điện Thoại Đỉnh Cao Nhất 2024 - Samsung Galaxy Note 20 Ultra Khám Phá Siêu Phẩm Công Nghệ Đáng Sở Hữu Nhất Năm! Bạn đang tìm kiếm một thiết bị di động không chỉ đơn thuần là điện…","2025-11-09T03:24:34Z","2025-11-09 03:24:34+00:00","queenvn.bsky.social","0","0","at://did:plc:olk6mhrifauaodxiquffevdd/app.bsky.feed.post/3m565u5peqb2p"
"Bluesky","galaxy note","galaxy note","Bí Quyết Sở Hữu Ngay Chiếc Điện Thoại Thông Minh Đỉnh Cao Samsung Galaxy Note 10 Plus – Nâng Tầm Trải Nghiệm Cá Nhân! Bí Quyết Sở Hữu Ngay Chiếc Điện Thoại Thông Minh Đỉnh Cao Samsung Galaxy Note 10 Plus - Nâng Tầm Trải Nghiệm Cá Nhân! Trong thế giới công nghệ không ngừng phát triển, việc sở hữu…","2025-11-09T05:00:01Z","2025-11-09 05:00:01+00:00","queenvn.bsky.social","0","0","at://did:plc:olk6mhrifauaodxiquffevdd/app.bsky.feed.post/3m56d6trwik2m"
"Bluesky","galaxy note","galaxy note","Hello! I’m here to help you with any questions or tasks you might have. Whether you need information, assistance with a project, or just want to chat, feel free to let me know how I can assist you today! 😊 Hello! I'm here to help you with any questions or tasks you might have. Whether you need…","2025-11-09T06:14:47Z","2025-11-09 06:14:47+00:00","queenvn.bsky.social","0","0","at://did:plc:olk6mhrifauaodxiquffevdd/app.bsky.feed.post/3m56hejajx22h"
"Bluesky","galaxy note","galaxy note","Samsung Galaxy Note 7s are fucking disgusting and won't exist under socialism","2025-11-09T10:10:28.47584300Z","2025-11-09 10:10:28.475843+00:00","horsedisc.bsky.social","3","1","at://did:plc:oke2hwfme37jtbyvtg3upcst/app.bsky.feed.post/3m56uk3duid2q"
"Bluesky","galaxy note","galaxy note","Samsung Galaxy A17 5G vs Redmi Note 14 5G : comment choisir le meilleur smartphone d’entrée de gamme ?","2025-11-09T17:34:43.000Z","2025-11-09 17:34:43+00:00","frandroid.com","0","0","at://did:plc:vbhvpqudswo72vskdfr34idm/app.bsky.feed.post/3m57neg5mkz2v"
"Bluesky","galaxy note","galaxy note","Abell 370 - From Judy Schmidt (geckzilla.bsky.social) - https://flic.kr/p/rzK62p","2025-11-09T20:00:14.111063+00:00","2025-11-09 20:00:14.111063+00:00","hourlycosmos.bsky.social","37","8","at://did:plc:cz5uoq2emhdgxcnndqq5our4/app.bsky.feed.post/3m57viinsb32y"
"Bluesky","galaxy note","galaxy note","Samsung Galaxy Note 20 Ultra: Đỉnh Cao Sáng Tạo Dành Cho Người Dẫn Đầu Samsung Galaxy Note 20 Ultra: Đỉnh Cao Sáng Tạo Dành Cho Người Dẫn Đầu Khám phá siêu phẩm công nghệ đích thực - Samsung Galaxy Note 20 Ultra, thiết bị không chỉ vượt trội về hiệu năng mà còn hoàn hảo cho phong cách sống hiện…","2025-11-10T02:05:16Z","2025-11-10 02:05:16+00:00","queenvn.bsky.social","0","0","at://did:plc:olk6mhrifauaodxiquffevdd/app.bsky.feed.post/3m5ajvbs7nl2r"
